,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,hospitalCases
0,2022-08-03,Exeter,E07000041,154.0,45365.0,,,
1,2022-08-02,Exeter,E07000041,0.0,45211.0,,,
2,2022-08-01,Exeter,E07000041,0.0,45211.0,0.0,202.0,
3,2022-07-31,Exeter,E07000041,0.0,45211.0,0.0,202.0,
4,2022-07-30,Exeter,E07000041,0.0,45211.0,0.0,202.0,
5,2022-07-29,Exeter,E07000041,0.0,45211.0,0.0,202.0,
6,2022-07-28,Exeter,E07000041,0.0,45211.0,0.0,202.0,
7,2022-07-27,Exeter,E07000041,210.0,45211.0,1.0,202.0,
8,2022-07-26,Exeter,E07000041,0.0,45001.0,0.0,201.0,
9,2022-07-25,Exeter,E07000041,0.0,45001.0,0.0,201.0,
10,2022-07-24,Exeter,E07000041,0.0,45001.0,1.0,201.0,
11,2022-07-23,Exeter,E07000041,0.0,45001.0,0.0,200.0,
12,2022-07-22,Exeter,E07000041,0.0,45001.0,0.0,200.0,
13,2022-07-21,Exeter,E07000041,0.0,45001.0,0.0,200.0,
14,2022-07-20,Exeter,E07000041,346.0,45001.0,0.0,200.0,
15,2022-07-19,Exeter,E07000041,0.0,44655.0,0.0,200.0,
16,2022-07-18,Exeter,E07000041,0.0,44655.0,0.0,200.0,
17,2022-07-17,Exeter,E07000041,0.0,44655.0,0.0,200.0,
18,2022-07-16,Exeter,E07000041,0.0,44655.0,0.0,200.0,
19,2022-07-15,Exeter,E07000041,0.0,44655.0,1.0,200.0,
20,2022-07-14,Exeter,E07000041,0.0,44655.0,1.0,199.0,
21,2022-07-13,Exeter,E07000041,494.0,44655.0,0.0,198.0,
22,2022-07-12,Exeter,E07000041,0.0,44161.0,0.0,198.0,
23,2022-07-11,Exeter,E07000041,0.0,44161.0,0.0,198.0,
24,2022-07-10,Exeter,E07000041,0.0,44161.0,0.0,198.0,
25,2022-07-09,Exeter,E07000041,0.0,44161.0,1.0,198.0,
26,2022-07-08,Exeter,E07000041,0.0,44161.0,0.0,197.0,
27,2022-07-07,Exeter,E07000041,0.0,44161.0,0.0,197.0,
28,2022-07-06,Exeter,E07000041,382.0,44161.0,1.0,197.0,
29,2022-07-05,Exeter,E07000041,0.0,43779.0,0.0,196.0,
30,2022-07-04,Exeter,E07000041,0.0,43779.0,1.0,196.0,
31,2022-07-03,Exeter,E07000041,0.0,43779.0,0.0,195.0,
32,2022-07-02,Exeter,E07000041,0.0,43779.0,0.0,195.0,
33,2022-07-01,Exeter,E07000041,61.0,43779.0,1.0,195.0,
34,2022-06-30,Exeter,E07000041,68.0,43718.0,0.0,194.0,
35,2022-06-29,Exeter,E07000041,86.0,43650.0,0.0,194.0,
36,2022-06-28,Exeter,E07000041,67.0,43564.0,0.0,194.0,
37,2022-06-27,Exeter,E07000041,117.0,43497.0,1.0,194.0,
38,2022-06-26,Exeter,E07000041,0.0,43380.0,0.0,193.0,
39,2022-06-25,Exeter,E07000041,0.0,43380.0,0.0,193.0,
40,2022-06-24,Exeter,E07000041,35.0,43380.0,0.0,193.0,
41,2022-06-23,Exeter,E07000041,45.0,43345.0,0.0,193.0,
42,2022-06-22,Exeter,E07000041,43.0,43300.0,0.0,193.0,
43,2022-06-21,Exeter,E07000041,32.0,43257.0,0.0,193.0,
44,2022-06-20,Exeter,E07000041,96.0,43225.0,0.0,193.0,
45,2022-06-19,Exeter,E07000041,0.0,43129.0,0.0,193.0,
46,2022-06-18,Exeter,E07000041,0.0,43129.0,0.0,193.0,
47,2022-06-17,Exeter,E07000041,39.0,43129.0,0.0,193.0,
48,2022-06-16,Exeter,E07000041,45.0,43090.0,0.0,193.0,
49,2022-06-15,Exeter,E07000041,29.0,43045.0,0.0,193.0,
50,2022-06-14,Exeter,E07000041,33.0,43016.0,0.0,193.0,
51,2022-06-13,Exeter,E07000041,95.0,42983.0,0.0,193.0,
52,2022-06-12,Exeter,E07000041,0.0,42888.0,0.0,193.0,
53,2022-06-11,Exeter,E07000041,0.0,42888.0,0.0,193.0,
54,2022-06-10,Exeter,E07000041,24.0,42888.0,0.0,193.0,
55,2022-06-09,Exeter,E07000041,21.0,42864.0,0.0,193.0,
56,2022-06-08,Exeter,E07000041,17.0,42843.0,1.0,193.0,
57,2022-06-07,Exeter,E07000041,24.0,42826.0,0.0,192.0,
58,2022-06-06,Exeter,E07000041,73.0,42802.0,0.0,192.0,
59,2022-06-05,Exeter,E07000041,0.0,42729.0,0.0,192.0,
60,2022-06-04,Exeter,E07000041,0.0,42729.0,0.0,192.0,
61,2022-06-03,Exeter,E07000041,0.0,42729.0,0.0,192.0,
62,2022-06-02,Exeter,E07000041,0.0,42729.0,0.0,192.0,
63,2022-06-01,Exeter,E07000041,22.0,42729.0,0.0,192.0,
64,2022-05-31,Exeter,E07000041,14.0,42707.0,0.0,192.0,
65,2022-05-30,Exeter,E07000041,38.0,42693.0,0.0,192.0,
66,2022-05-29,Exeter,E07000041,0.0,42655.0,0.0,192.0,
67,2022-05-28,Exeter,E07000041,0.0,42655.0,0.0,192.0,
68,2022-05-27,Exeter,E07000041,16.0,42655.0,0.0,192.0,
69,2022-05-26,Exeter,E07000041,18.0,42639.0,0.0,192.0,
70,2022-05-25,Exeter,E07000041,13.0,42621.0,0.0,192.0,
71,2022-05-24,Exeter,E07000041,16.0,42608.0,0.0,192.0,
72,2022-05-23,Exeter,E07000041,42.0,42592.0,0.0,192.0,
73,2022-05-22,Exeter,E07000041,0.0,42550.0,0.0,192.0,
74,2022-05-21,Exeter,E07000041,0.0,42550.0,0.0,192.0,
75,2022-05-20,Exeter,E07000041,10.0,42550.0,0.0,192.0,
76,2022-05-19,Exeter,E07000041,18.0,42540.0,0.0,192.0,
77,2022-05-18,Exeter,E07000041,22.0,42522.0,0.0,192.0,
78,2022-05-17,Exeter,E07000041,20.0,42500.0,0.0,192.0,
79,2022-05-16,Exeter,E07000041,51.0,42480.0,0.0,192.0,
80,2022-05-15,Exeter,E07000041,0.0,42429.0,0.0,192.0,
81,2022-05-14,Exeter,E07000041,0.0,42429.0,0.0,192.0,
82,2022-05-13,Exeter,E07000041,13.0,42429.0,1.0,192.0,
83,2022-05-12,Exeter,E07000041,31.0,42416.0,0.0,191.0,
84,2022-05-11,Exeter,E07000041,27.0,42385.0,0.0,191.0,
85,2022-05-10,Exeter,E07000041,24.0,42358.0,0.0,191.0,
86,2022-05-09,Exeter,E07000041,66.0,42334.0,0.0,191.0,
87,2022-05-08,Exeter,E07000041,0.0,42268.0,1.0,191.0,
88,2022-05-07,Exeter,E07000041,0.0,42268.0,2.0,190.0,
89,2022-05-06,Exeter,E07000041,23.0,42268.0,0.0,188.0,
90,2022-05-05,Exeter,E07000041,37.0,42245.0,1.0,188.0,
91,2022-05-04,Exeter,E07000041,45.0,42208.0,0.0,187.0,
92,2022-05-03,Exeter,E07000041,92.0,42163.0,0.0,187.0,
93,2022-05-02,Exeter,E07000041,0.0,42071.0,0.0,187.0,
94,2022-05-01,Exeter,E07000041,0.0,42071.0,2.0,187.0,
95,2022-04-30,Exeter,E07000041,0.0,42071.0,0.0,185.0,
96,2022-04-29,Exeter,E07000041,26.0,42071.0,0.0,185.0,
97,2022-04-28,Exeter,E07000041,34.0,42045.0,1.0,185.0,
98,2022-04-27,Exeter,E07000041,100.0,42011.0,1.0,184.0,
99,2022-04-26,Exeter,E07000041,0.0,41911.0,0.0,183.0,
100,2022-04-25,Exeter,E07000041,126.0,41911.0,0.0,183.0,
101,2022-04-24,Exeter,E07000041,0.0,41785.0,0.0,183.0,
102,2022-04-23,Exeter,E07000041,0.0,41785.0,0.0,183.0,
103,2022-04-22,Exeter,E07000041,44.0,41785.0,1.0,183.0,
104,2022-04-21,Exeter,E07000041,53.0,41741.0,0.0,182.0,
105,2022-04-20,Exeter,E07000041,63.0,41688.0,1.0,182.0,
106,2022-04-19,Exeter,E07000041,254.0,41625.0,0.0,181.0,
107,2022-04-18,Exeter,E07000041,0.0,41371.0,0.0,181.0,
108,2022-04-17,Exeter,E07000041,0.0,41371.0,0.0,181.0,
109,2022-04-16,Exeter,E07000041,0.0,41371.0,0.0,181.0,
110,2022-04-15,Exeter,E07000041,0.0,41371.0,0.0,181.0,
111,2022-04-14,Exeter,E07000041,103.0,41371.0,1.0,181.0,
112,2022-04-13,Exeter,E07000041,78.0,41268.0,0.0,180.0,
113,2022-04-12,Exeter,E07000041,117.0,41190.0,0.0,180.0,
114,2022-04-11,Exeter,E07000041,212.0,41073.0,0.0,180.0,
115,2022-04-10,Exeter,E07000041,0.0,40861.0,0.0,180.0,
116,2022-04-09,Exeter,E07000041,0.0,40861.0,1.0,180.0,
117,2022-04-08,Exeter,E07000041,132.0,40861.0,0.0,179.0,
118,2022-04-07,Exeter,E07000041,104.0,40729.0,1.0,179.0,
119,2022-04-06,Exeter,E07000041,132.0,40625.0,2.0,178.0,
120,2022-04-05,Exeter,E07000041,144.0,40493.0,0.0,176.0,
121,2022-04-04,Exeter,E07000041,444.0,40349.0,0.0,176.0,
122,2022-04-03,Exeter,E07000041,0.0,39905.0,0.0,176.0,
123,2022-04-02,Exeter,E07000041,0.0,39905.0,0.0,176.0,
124,2022-04-01,Exeter,E07000041,186.0,39905.0,0.0,176.0,
125,2022-03-31,Exeter,E07000041,223.0,39719.0,1.0,176.0,
126,2022-03-30,Exeter,E07000041,264.0,39496.0,1.0,175.0,
127,2022-03-29,Exeter,E07000041,179.0,39232.0,0.0,174.0,
128,2022-03-28,Exeter,E07000041,528.0,39053.0,0.0,174.0,
129,2022-03-27,Exeter,E07000041,0.0,38525.0,2.0,174.0,
130,2022-03-26,Exeter,E07000041,0.0,38525.0,0.0,172.0,
131,2022-03-25,Exeter,E07000041,222.0,38525.0,1.0,172.0,
132,2022-03-24,Exeter,E07000041,305.0,38303.0,1.0,171.0,
133,2022-03-23,Exeter,E07000041,261.0,37998.0,0.0,170.0,
134,2022-03-22,Exeter,E07000041,217.0,37737.0,0.0,170.0,
135,2022-03-21,Exeter,E07000041,576.0,37520.0,0.0,170.0,
136,2022-03-20,Exeter,E07000041,0.0,36944.0,0.0,170.0,
137,2022-03-19,Exeter,E07000041,0.0,36944.0,0.0,170.0,
138,2022-03-18,Exeter,E07000041,248.0,36944.0,0.0,170.0,
139,2022-03-17,Exeter,E07000041,229.0,36696.0,1.0,170.0,
140,2022-03-16,Exeter,E07000041,187.0,36467.0,0.0,169.0,
141,2022-03-15,Exeter,E07000041,270.0,36280.0,0.0,169.0,
142,2022-03-14,Exeter,E07000041,522.0,36010.0,1.0,169.0,
143,2022-03-13,Exeter,E07000041,0.0,35488.0,2.0,168.0,
144,2022-03-12,Exeter,E07000041,0.0,35488.0,0.0,166.0,
145,2022-03-11,Exeter,E07000041,214.0,35488.0,1.0,166.0,
146,2022-03-10,Exeter,E07000041,192.0,35274.0,1.0,165.0,
147,2022-03-09,Exeter,E07000041,158.0,35082.0,0.0,164.0,
148,2022-03-08,Exeter,E07000041,166.0,34924.0,0.0,164.0,
149,2022-03-07,Exeter,E07000041,281.0,34758.0,1.0,164.0,
150,2022-03-06,Exeter,E07000041,0.0,34477.0,1.0,163.0,
151,2022-03-05,Exeter,E07000041,0.0,34477.0,1.0,162.0,
152,2022-03-04,Exeter,E07000041,114.0,34477.0,0.0,161.0,
153,2022-03-03,Exeter,E07000041,118.0,34363.0,0.0,161.0,
154,2022-03-02,Exeter,E07000041,94.0,34245.0,0.0,161.0,
155,2022-03-01,Exeter,E07000041,102.0,34151.0,0.0,161.0,
156,2022-02-28,Exeter,E07000041,182.0,34049.0,0.0,161.0,
157,2022-02-27,Exeter,E07000041,0.0,33867.0,0.0,161.0,
158,2022-02-26,Exeter,E07000041,0.0,33867.0,0.0,161.0,
159,2022-02-25,Exeter,E07000041,88.0,33867.0,0.0,161.0,
160,2022-02-24,Exeter,E07000041,81.0,33779.0,0.0,161.0,
161,2022-02-23,Exeter,E07000041,97.0,33698.0,0.0,161.0,
162,2022-02-22,Exeter,E07000041,104.0,33601.0,0.0,161.0,
163,2022-02-21,Exeter,E07000041,92.0,33497.0,1.0,161.0,
164,2022-02-20,Exeter,E07000041,90.0,33405.0,0.0,160.0,
165,2022-02-19,Exeter,E07000041,113.0,33315.0,0.0,160.0,
166,2022-02-18,Exeter,E07000041,132.0,33202.0,1.0,160.0,
167,2022-02-17,Exeter,E07000041,176.0,33070.0,0.0,159.0,
168,2022-02-16,Exeter,E07000041,183.0,32894.0,0.0,159.0,
169,2022-02-15,Exeter,E07000041,142.0,32711.0,0.0,159.0,
170,2022-02-14,Exeter,E07000041,106.0,32569.0,0.0,159.0,
171,2022-02-13,Exeter,E07000041,103.0,32463.0,1.0,159.0,
172,2022-02-12,Exeter,E07000041,142.0,32360.0,0.0,158.0,
173,2022-02-11,Exeter,E07000041,172.0,32218.0,0.0,158.0,
174,2022-02-10,Exeter,E07000041,236.0,32046.0,1.0,158.0,
175,2022-02-09,Exeter,E07000041,184.0,31810.0,0.0,157.0,
176,2022-02-08,Exeter,E07000041,194.0,31626.0,0.0,157.0,
177,2022-02-07,Exeter,E07000041,171.0,31432.0,0.0,157.0,
178,2022-02-06,Exeter,E07000041,186.0,31261.0,0.0,157.0,
179,2022-02-05,Exeter,E07000041,201.0,31075.0,0.0,157.0,
180,2022-02-04,Exeter,E07000041,280.0,30874.0,0.0,157.0,
181,2022-02-03,Exeter,E07000041,338.0,30594.0,1.0,157.0,
182,2022-02-02,Exeter,E07000041,299.0,30256.0,0.0,156.0,
183,2022-02-01,Exeter,E07000041,380.0,29957.0,0.0,156.0,
184,2022-01-31,Exeter,E07000041,1292.0,29577.0,0.0,156.0,
185,2022-01-30,Exeter,E07000041,245.0,28285.0,0.0,156.0,
186,2022-01-29,Exeter,E07000041,309.0,28040.0,1.0,156.0,
187,2022-01-28,Exeter,E07000041,311.0,27731.0,0.0,155.0,
188,2022-01-27,Exeter,E07000041,295.0,27420.0,1.0,155.0,
189,2022-01-26,Exeter,E07000041,337.0,27125.0,0.0,154.0,
190,2022-01-25,Exeter,E07000041,252.0,26788.0,0.0,154.0,
191,2022-01-24,Exeter,E07000041,236.0,26536.0,1.0,154.0,
192,2022-01-23,Exeter,E07000041,222.0,26300.0,0.0,153.0,
193,2022-01-22,Exeter,E07000041,187.0,26078.0,0.0,153.0,
194,2022-01-21,Exeter,E07000041,243.0,25891.0,0.0,153.0,
195,2022-01-20,Exeter,E07000041,234.0,25648.0,0.0,153.0,
196,2022-01-19,Exeter,E07000041,226.0,25414.0,1.0,153.0,
197,2022-01-18,Exeter,E07000041,217.0,25188.0,0.0,152.0,
198,2022-01-17,Exeter,E07000041,166.0,24971.0,0.0,152.0,
199,2022-01-16,Exeter,E07000041,122.0,24805.0,0.0,152.0,
200,2022-01-15,Exeter,E07000041,147.0,24683.0,0.0,152.0,
201,2022-01-14,Exeter,E07000041,162.0,24536.0,0.0,152.0,
202,2022-01-13,Exeter,E07000041,175.0,24374.0,0.0,152.0,
203,2022-01-12,Exeter,E07000041,216.0,24199.0,0.0,152.0,
204,2022-01-11,Exeter,E07000041,172.0,23983.0,0.0,152.0,
205,2022-01-10,Exeter,E07000041,191.0,23811.0,0.0,152.0,
206,2022-01-09,Exeter,E07000041,174.0,23620.0,0.0,152.0,
207,2022-01-08,Exeter,E07000041,210.0,23446.0,0.0,152.0,
208,2022-01-07,Exeter,E07000041,213.0,23236.0,0.0,152.0,
209,2022-01-06,Exeter,E07000041,327.0,23023.0,0.0,152.0,
210,2022-01-05,Exeter,E07000041,274.0,22696.0,0.0,152.0,
211,2022-01-04,Exeter,E07000041,297.0,22422.0,0.0,152.0,
212,2022-01-03,Exeter,E07000041,181.0,22125.0,1.0,152.0,
213,2022-01-02,Exeter,E07000041,156.0,21944.0,0.0,151.0,
214,2022-01-01,Exeter,E07000041,228.0,21788.0,0.0,151.0,
215,2021-12-31,Exeter,E07000041,296.0,21560.0,0.0,151.0,
216,2021-12-30,Exeter,E07000041,165.0,21264.0,0.0,151.0,
217,2021-12-29,Exeter,E07000041,211.0,21099.0,0.0,151.0,
218,2021-12-28,Exeter,E07000041,239.0,20888.0,0.0,151.0,
219,2021-12-27,Exeter,E07000041,55.0,20649.0,1.0,151.0,
220,2021-12-26,Exeter,E07000041,150.0,20594.0,0.0,150.0,
221,2021-12-25,Exeter,E07000041,155.0,20444.0,1.0,150.0,
222,2021-12-24,Exeter,E07000041,197.0,20289.0,2.0,149.0,
223,2021-12-23,Exeter,E07000041,170.0,20092.0,0.0,147.0,
224,2021-12-22,Exeter,E07000041,103.0,19922.0,1.0,147.0,
225,2021-12-21,Exeter,E07000041,125.0,19819.0,0.0,146.0,
226,2021-12-20,Exeter,E07000041,119.0,19694.0,0.0,146.0,
227,2021-12-19,Exeter,E07000041,103.0,19575.0,0.0,146.0,
228,2021-12-18,Exeter,E07000041,111.0,19472.0,3.0,146.0,
229,2021-12-17,Exeter,E07000041,172.0,19361.0,1.0,143.0,
230,2021-12-16,Exeter,E07000041,96.0,19189.0,0.0,142.0,
231,2021-12-15,Exeter,E07000041,114.0,19093.0,0.0,142.0,
232,2021-12-14,Exeter,E07000041,102.0,18979.0,0.0,142.0,
233,2021-12-13,Exeter,E07000041,97.0,18877.0,0.0,142.0,
234,2021-12-12,Exeter,E07000041,64.0,18780.0,0.0,142.0,
235,2021-12-11,Exeter,E07000041,124.0,18716.0,0.0,142.0,
236,2021-12-10,Exeter,E07000041,108.0,18592.0,0.0,142.0,
237,2021-12-09,Exeter,E07000041,129.0,18484.0,0.0,142.0,
238,2021-12-08,Exeter,E07000041,93.0,18355.0,0.0,142.0,
239,2021-12-07,Exeter,E07000041,133.0,18262.0,0.0,142.0,
240,2021-12-06,Exeter,E07000041,106.0,18129.0,0.0,142.0,
241,2021-12-05,Exeter,E07000041,106.0,18023.0,0.0,142.0,
242,2021-12-04,Exeter,E07000041,123.0,17917.0,0.0,142.0,
243,2021-12-03,Exeter,E07000041,155.0,17794.0,0.0,142.0,
244,2021-12-02,Exeter,E07000041,127.0,17639.0,0.0,142.0,
245,2021-12-01,Exeter,E07000041,128.0,17512.0,0.0,142.0,
246,2021-11-30,Exeter,E07000041,119.0,17384.0,0.0,142.0,
247,2021-11-29,Exeter,E07000041,110.0,17265.0,0.0,142.0,
248,2021-11-28,Exeter,E07000041,76.0,17155.0,0.0,142.0,
249,2021-11-27,Exeter,E07000041,107.0,17079.0,0.0,142.0,
250,2021-11-26,Exeter,E07000041,105.0,16972.0,0.0,142.0,
251,2021-11-25,Exeter,E07000041,110.0,16867.0,0.0,142.0,
252,2021-11-24,Exeter,E07000041,141.0,16757.0,0.0,142.0,
253,2021-11-23,Exeter,E07000041,93.0,16616.0,1.0,142.0,
